C:\Data\IMG\center_2024_07_22_00_30_17_351.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_351.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_351.jpg, 0, 1, 0, 25.78008
C:\Data\IMG\center_2024_07_22_00_30_17_455.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_455.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_455.jpg, -0.0779238, 1, 0, 26.7277
C:\Data\IMG\center_2024_07_22_00_30_17_557.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_557.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_557.jpg, -0.1416231, 1, 0, 27.62688
C:\Data\IMG\center_2024_07_22_00_30_17_659.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_659.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_659.jpg, 0, 1, 0, 28.55519
C:\Data\IMG\center_2024_07_22_00_30_17_762.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_762.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_762.jpg, 0, 1, 0, 29.47553
C:\Data\IMG\center_2024_07_22_00_30_17_863.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_863.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_863.jpg, -0.1968051, 1, 0, 30.18266
C:\Data\IMG\center_2024_07_22_00_30_17_967.jpg, C:\Data\IMG\left_2024_07_22_00_30_17_967.jpg, C:\Data\IMG\right_2024_07_22_00_30_17_967.jpg, -0.1921863, 1, 0, 30.18906
C:\Data\IMG\center_2024_07_22_00_30_18_068.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_068.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_068.jpg, 0, 1, 0, 30.18874
C:\Data\IMG\center_2024_07_22_00_30_18_172.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_172.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_172.jpg, 0, 1, 0, 30.19018
C:\Data\IMG\center_2024_07_22_00_30_18_274.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_274.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_274.jpg, 0, 0.848143, 0, 30.1653
C:\Data\IMG\center_2024_07_22_00_30_18_376.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_376.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_376.jpg, -0.2217987, 0.5423408, 0, 30.07686
C:\Data\IMG\center_2024_07_22_00_30_18_480.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_480.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_480.jpg, -0.5188683, 0.2452712, 0, 29.94891
C:\Data\IMG\center_2024_07_22_00_30_18_582.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_582.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_582.jpg, -0.5416241, 0, 0, 29.5156
C:\Data\IMG\center_2024_07_22_00_30_18_683.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_683.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_683.jpg, -0.2379667, 0, 0, 29.22476
C:\Data\IMG\center_2024_07_22_00_30_18_786.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_786.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_786.jpg, 0, 0, 0, 28.86238
C:\Data\IMG\center_2024_07_22_00_30_18_887.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_887.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_887.jpg, 0, 0, 0, 28.56752
C:\Data\IMG\center_2024_07_22_00_30_18_991.jpg, C:\Data\IMG\left_2024_07_22_00_30_18_991.jpg, C:\Data\IMG\right_2024_07_22_00_30_18_991.jpg, 0, 0, 0, 28.28017
C:\Data\IMG\center_2024_07_22_00_30_19_094.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_094.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_094.jpg, 0, 0.0587394, 0, 27.99622
C:\Data\IMG\center_2024_07_22_00_30_19_196.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_196.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_196.jpg, 0, 0.3614004, 0, 27.96315
C:\Data\IMG\center_2024_07_22_00_30_19_296.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_296.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_296.jpg, 0, 0.05646452, 0, 27.94827
C:\Data\IMG\center_2024_07_22_00_30_19_401.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_401.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_401.jpg, 0, 0.2131785, 0, 27.75566
C:\Data\IMG\center_2024_07_22_00_30_19_503.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_503.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_503.jpg, 0, 0.5186497, 0, 27.91782
C:\Data\IMG\center_2024_07_22_00_30_19_604.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_604.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_604.jpg, 0, 0.8699635, 0, 28.5821
C:\Data\IMG\center_2024_07_22_00_30_19_707.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_707.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_707.jpg, 0, 1, 0, 29.46271
C:\Data\IMG\center_2024_07_22_00_30_19_812.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_812.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_812.jpg, 0, 1, 0, 30.19229
C:\Data\IMG\center_2024_07_22_00_30_19_913.jpg, C:\Data\IMG\left_2024_07_22_00_30_19_913.jpg, C:\Data\IMG\right_2024_07_22_00_30_19_913.jpg, -0.1904748, 1, 0, 30.18054
C:\Data\IMG\center_2024_07_22_00_30_20_015.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_015.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_015.jpg, 0, 1, 0, 30.18978
C:\Data\IMG\center_2024_07_22_00_30_20_115.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_115.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_115.jpg, 0, 1, 0, 30.19014
C:\Data\IMG\center_2024_07_22_00_30_20_218.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_218.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_218.jpg, 0, 0.9560938, 0, 30.1913
C:\Data\IMG\center_2024_07_22_00_30_20_321.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_321.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_321.jpg, 0, 0.6625684, 0, 30.11698
C:\Data\IMG\center_2024_07_22_00_30_20_431.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_431.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_431.jpg, -0.3440604, 0.2851042, 0, 29.99699
C:\Data\IMG\center_2024_07_22_00_30_20_536.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_536.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_536.jpg, -0.227483, 0.002614947, 0, 29.78592
C:\Data\IMG\center_2024_07_22_00_30_20_637.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_637.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_637.jpg, 0, 0, 0, 29.48211
C:\Data\IMG\center_2024_07_22_00_30_20_740.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_740.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_740.jpg, 0, 0, 0, 29.18224
C:\Data\IMG\center_2024_07_22_00_30_20_839.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_839.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_839.jpg, 0, 0, 0, 28.88866
C:\Data\IMG\center_2024_07_22_00_30_20_940.jpg, C:\Data\IMG\left_2024_07_22_00_30_20_940.jpg, C:\Data\IMG\right_2024_07_22_00_30_20_940.jpg, 0, 0.3046296, 0, 28.77609
C:\Data\IMG\center_2024_07_22_00_30_21_042.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_042.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_042.jpg, 0, 0.2074471, 0, 28.89634
C:\Data\IMG\center_2024_07_22_00_30_21_146.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_146.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_146.jpg, -0.1939308, 0, 0, 28.62321
C:\Data\IMG\center_2024_07_22_00_30_21_247.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_247.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_247.jpg, -0.2617641, 0, 0, 28.24207
C:\Data\IMG\center_2024_07_22_00_30_21_351.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_351.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_351.jpg, 0, 0.1210917, 0, 27.97754
C:\Data\IMG\center_2024_07_22_00_30_21_455.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_455.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_455.jpg, 0, 0.4187148, 0, 28.01093
C:\Data\IMG\center_2024_07_22_00_30_21_556.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_556.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_556.jpg, 0, 0.2872761, 0, 28.25039
C:\Data\IMG\center_2024_07_22_00_30_21_660.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_660.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_660.jpg, 0, 0, 0, 28.14478
C:\Data\IMG\center_2024_07_22_00_30_21_761.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_761.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_761.jpg, 0, 0.0299337, 0, 27.86025
C:\Data\IMG\center_2024_07_22_00_30_21_862.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_862.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_862.jpg, 0, 0.3326586, 0, 27.79489
C:\Data\IMG\center_2024_07_22_00_30_21_967.jpg, C:\Data\IMG\left_2024_07_22_00_30_21_967.jpg, C:\Data\IMG\right_2024_07_22_00_30_21_967.jpg, -0.1924485, 0.5967614, 0, 28.1826
C:\Data\IMG\center_2024_07_22_00_30_22_070.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_070.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_070.jpg, -0.1806936, 0.3013692, 0, 28.38299
C:\Data\IMG\center_2024_07_22_00_30_22_174.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_174.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_174.jpg, 0, 0.2750474, 0, 28.34621
C:\Data\IMG\center_2024_07_22_00_30_22_277.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_277.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_277.jpg, 0, 0.5714924, 0, 28.55375
C:\Data\IMG\center_2024_07_22_00_30_22_381.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_381.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_381.jpg, 0, 0.8635634, 0, 29.12338
C:\Data\IMG\center_2024_07_22_00_30_22_485.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_485.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_485.jpg, 0, 0.8706892, 0, 30.16174
C:\Data\IMG\center_2024_07_22_00_30_22_585.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_585.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_585.jpg, -0.1367223, 0.5696511, 0, 30.08541
C:\Data\IMG\center_2024_07_22_00_30_22_690.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_690.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_690.jpg, -0.4365917, 0.2697816, 0, 29.97288
C:\Data\IMG\center_2024_07_22_00_30_22_792.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_792.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_792.jpg, -0.3105819, 0.5768817, 0, 30.03564
C:\Data\IMG\center_2024_07_22_00_30_22_893.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_893.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_893.jpg, -0.02015753, 0.8673059, 0, 30.14214
C:\Data\IMG\center_2024_07_22_00_30_22_997.jpg, C:\Data\IMG\left_2024_07_22_00_30_22_997.jpg, C:\Data\IMG\right_2024_07_22_00_30_22_997.jpg, 0, 0.9418909, 0, 30.18961
C:\Data\IMG\center_2024_07_22_00_30_23_098.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_098.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_098.jpg, 0, 0.6524897, 0, 30.11374
C:\Data\IMG\center_2024_07_22_00_30_23_201.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_201.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_201.jpg, 0, 0.7632152, 0, 30.12024
C:\Data\IMG\center_2024_07_22_00_30_23_302.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_302.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_302.jpg, 0, 1, 0, 30.19295
C:\Data\IMG\center_2024_07_22_00_30_23_405.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_405.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_405.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2024_07_22_00_30_23_509.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_509.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_509.jpg, 0, 1, 0, 30.19033
C:\Data\IMG\center_2024_07_22_00_30_23_609.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_609.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_609.jpg, -0.1027821, 1, 0, 30.18753
C:\Data\IMG\center_2024_07_22_00_30_23_711.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_711.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_711.jpg, 0, 1, 0, 30.19015
C:\Data\IMG\center_2024_07_22_00_30_23_812.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_812.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_812.jpg, 0, 1, 0, 30.19021
C:\Data\IMG\center_2024_07_22_00_30_23_914.jpg, C:\Data\IMG\left_2024_07_22_00_30_23_914.jpg, C:\Data\IMG\right_2024_07_22_00_30_23_914.jpg, 0, 1, 0, 30.19028
C:\Data\IMG\center_2024_07_22_00_30_24_019.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_019.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_019.jpg, 0, 1, 0, 30.19047
C:\Data\IMG\center_2024_07_22_00_30_24_123.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_123.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_123.jpg, -0.2267625, 1, 0, 30.17792
C:\Data\IMG\center_2024_07_22_00_30_24_227.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_227.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_227.jpg, 0, 0.9057478, 0, 30.18064
C:\Data\IMG\center_2024_07_22_00_30_24_327.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_327.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_327.jpg, 0, 0.6046579, 0, 30.104
C:\Data\IMG\center_2024_07_22_00_30_24_429.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_429.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_429.jpg, 0, 0.3139609, 0, 30.02729
C:\Data\IMG\center_2024_07_22_00_30_24_532.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_532.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_532.jpg, -0.2400426, 0.004849629, 0, 29.87155
C:\Data\IMG\center_2024_07_22_00_30_24_635.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_635.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_635.jpg, -0.1960678, 0.1402188, 0, 29.52473
C:\Data\IMG\center_2024_07_22_00_30_24_735.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_735.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_735.jpg, 0, 0.4415754, 0, 29.5694
C:\Data\IMG\center_2024_07_22_00_30_24_840.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_840.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_840.jpg, 0, 0.7403898, 0, 29.97754
C:\Data\IMG\center_2024_07_22_00_30_24_944.jpg, C:\Data\IMG\left_2024_07_22_00_30_24_944.jpg, C:\Data\IMG\right_2024_07_22_00_30_24_944.jpg, 0, 0.5810301, 0, 30.09578
C:\Data\IMG\center_2024_07_22_00_30_25_045.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_045.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_045.jpg, 0, 0.2805411, 0, 30.0188
C:\Data\IMG\center_2024_07_22_00_30_25_146.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_146.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_146.jpg, 0, 0.474111, 0, 30.04439
C:\Data\IMG\center_2024_07_22_00_30_25_247.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_247.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_247.jpg, -0.0931542, 0.7498258, 0, 30.119
C:\Data\IMG\center_2024_07_22_00_30_25_350.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_350.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_350.jpg, -0.3892394, 0.4537405, 0, 30.02727
C:\Data\IMG\center_2024_07_22_00_30_25_450.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_450.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_450.jpg, -0.3611562, 0.315745, 0, 29.93511
C:\Data\IMG\center_2024_07_22_00_30_25_550.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_550.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_550.jpg, -0.06170632, 0.6151949, 0, 30.08292
C:\Data\IMG\center_2024_07_22_00_30_25_655.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_655.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_655.jpg, 0, 0.9152592, 0, 30.15772
C:\Data\IMG\center_2024_07_22_00_30_25_755.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_755.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_755.jpg, 0, 0.9470122, 0, 30.18996
C:\Data\IMG\center_2024_07_22_00_30_25_857.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_857.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_857.jpg, 0, 0.6502286, 0, 30.11086
C:\Data\IMG\center_2024_07_22_00_30_25_958.jpg, C:\Data\IMG\left_2024_07_22_00_30_25_958.jpg, C:\Data\IMG\right_2024_07_22_00_30_25_958.jpg, 0, 0.3506179, 0, 30.03514
C:\Data\IMG\center_2024_07_22_00_30_26_059.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_059.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_059.jpg, 0, 0.6582448, 0, 30.08878
C:\Data\IMG\center_2024_07_22_00_30_26_163.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_163.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_163.jpg, 0, 1, 0, 30.18352
C:\Data\IMG\center_2024_07_22_00_30_26_265.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_265.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_265.jpg, 0, 1, 0, 30.19032
C:\Data\IMG\center_2024_07_22_00_30_26_367.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_367.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_367.jpg, 0, 1, 0, 30.19037
C:\Data\IMG\center_2024_07_22_00_30_26_468.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_468.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_468.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2024_07_22_00_30_26_569.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_569.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_569.jpg, 0, 1, 0, 30.19031
C:\Data\IMG\center_2024_07_22_00_30_26_673.jpg, C:\Data\IMG\left_2024_07_22_00_30_26_673.jpg, C:\Data\IMG\right_2024_07_22_00_30_26_673.jpg, 0, 1, 0, 30.19027
